





PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13947;"Banco de España";"El Banco de España es el banco central nacional y, en el marco del Mecanismo Único de Supervisión (MUS)  el supervisor del sistema bancario español junta al Banco Centra Europeo. Su actividad está regulada por la Ley de Autonomía del Banco de España.";"De lunes a viernes: 8.30 a 14.00 horas. Sábados, domingos y festivos: cerrado.";"Algunos servicios se encuentran ubicados en: C/ Alcalá, 522 28027 MadridServicios al público:Operaciones de canje de pesetas por euros.Recogida de billetes y monedas falsos.Canje de billetes deteriorados.Suscripción de deuda pública.Solicitud de información de la Central de Información de Riesgos (CIR).Presentación, ante el Departamento de Conducta de Mercado y Reclamaciones, de quejas y consultas relativas a los servicios bancarios que prestan las entidades de crédito.";"Metro: Banco de España (línea 2).Bus: 10, 34, 5, 9, 51, 52, 53, 146, 150, 1, 2, 15, 20, 74, 203, 14, 27, 37, 45, 46.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=487d995a8bf5d010VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"48";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441054";"4474478";"40.4188339187439";"-3.69482107480432";"913 385 000 (centralita)";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3371;"Basílica Pontificia de San Miguel";"";"";"";"Metro: Sol (líneas 1, 2 y 3), Tirso de Molina (línea 1), La Latina (línea 5)Renfe: Sol (líneas 3 y 4)Bus: 3, 17, 18, 23, 31, 35, 50, 65, 148";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c383d232e91f010VgnVCM1000000b205a0aRCRD";"SAN JUSTO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439790";"4473973";"40.414203159177625";"-3.7096715906562716";"915 484 011";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
1744;"Biblioteca Nacional de España";"Fundada por Felipe V en 1712 como Biblioteca Pública de Palacio. En 1836 dejó de ser propiedad de la Corona y pasó a depender del Ministerio de la Gobernación y recibió por primera vez el nombre de Biblioteca Nacional y en 1896 se abrió al público.";"Salas de lectura y servicios: de lunes a viernes, de 9 a 21 horas.Consultar días de cierre.";"";"Metro: Colón, (línea 4), Retiro (Línea 2)Bus: 5, 14, 27, 45, 53, 150, 37, 21, 1, 9, 19, 51, 74Cercanías Renfe: Recoletos (líneas C1, C2, C7, C8  y C10)Bicimad: Estación 94 (Paseo Recoletos, 32-34)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b8d995a8bf5d010VgnVCM2000000c205a0aRCRD";"RECOLETOS";"PASEO";"V";"20";"";"";"";"y 22";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441395";"4474937";"40.423001908945956";"-3.69084423390357";"915 807 800 (Centralita) / 915 807 823 /  915 807 805 (Información)";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
14211;"Bolsa de Madrid";"Visitas guiadas al Palacio de la Bolsa Todos los días laborables, en horario de mañana, la Bolsa de Madrid abre sus puertas al público para que puedan recorrer el Palacio de la Bolsa. Todas las visitas son guiadas por personal de la Bolsa de Madrid, con objeto de poder aclarar las preguntas del público, ofreciendo así una visita dinámica y participativa.La visita tiene una duración aproximada de 60 minutos. Visitas individuales Todos los Jueves a las 12 horas.Reservas: visitas@grupobme.es  Visitas de grupos Centros de Bachiller (colegios, Institutos, etc).Otros grupos: profesionales, universidades, centros de formación profesional, asociaciones, etc. Horario: Desde las 10 horas de lunes a viernesGrupos de 30 personas como máximo.Edad mínima: 16 años.";"";"";"Metro: Banco de España (línea 2).Bus: 203, 10, 14, 27, 34, 37, 45.Bicimad: Estación 65 (calle Antonio Maura, 15).";"Descripción monumental: diseñado por Enrique Repulles y Vargas en 1884-93. Edificio representativo de estilo neoclásico, en el que, aprovechando un solar irregular, se organiza perfectamente el complejo programa. Interesante sala de operaciones semicircular cubierta por una bóveda de hierro y cristal.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a9d81eb5f51c010VgnVCM2000000c205a0aRCRD";"LEALTAD";"PLAZA";"V";"1";"";"";"";"Palacio de la Bolsa";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441276";"4474259";"40.41688576337496";"-3.692184322678944";"917 095 000 / 915 891 184 (Protector del inversor)";"";"infobolsamadrid@grupobme.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
1956;"Casa de América";"Antiguo Palacio de Linares, diseñado por Carlos Colubí en 1872.De estilo rococó, destaca la escalera de mármol de Manuel Aníbal Álvarez y toda la decoración interior.";"Punto de información: Lunes a viernes de 9 a 15 y de 16 a 20:30 horas. Exposiciones (Salas Frida Khalo y Diego Rivera): Lunes a viernes de 11 a 19:30 horas, sábados de 11 a 15 horas. Domingos cerrado. Restaurante y cafetería: Consultar pestaña 'Servicios'.";"Visitas guiadas: Sábados y domingos, a las 11, 12 y 13 horas. Durante el mes de agosto no hay visitas.Venta de entradas anticipadas en el Punto de información de Casa de América, de lunes a viernes de 11:30 a 14:30 y de 16:30 a 19:30 horas. Exposiciones (acceso por Marqués del Duero 2). Restaurante Raimunda (acceso por Paseo Recoletos, 2). De domingos a miércoles de 12:30 a 1 horas; de jueves a sábado y vísperas de festivo de 12:30 a 2 horas. Cafetería D'Mercado (acceso por Marqués de Duero, 2). De lunes a viernes de 9 a 18 horas. Sala de cine.";"Metro: Banco de España (línea 2).Bus: 5, 14, 27, 37, 45, 53, 150, 1, 2, 9, 15, 20, 51, 52, 74, 146, 203, 34, 10.Cercanías Renfe: Recoletos (líneas C1, C2, C7, C10 y Regional).Bicimad: Estación 86 (Paseo del Prado 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10f979262ef5d010VgnVCM1000000b205a0aRCRD";"CIBELES";"PLAZA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"RECOLETOS";"SALAMANCA";"441270";"4474578";"40.41975904857138";"-3.692284495888486";"915 954 800 (información)";"";"";"/contenido/entidadesYorganismos/Consorcios"; 
20363;"Casa de Cisneros";"Es uno de los pocos palacios renacentistas del siglo XVI conservados en Madrid, aunque con muchas modificaciones.";"";"";"Metro: Sol (líneas 1, 2, 3), Ópera (líneas R, 2, 5)Bus: 3, 5, 20, 25, 33, 39, 50, 51, 52, 53, 150";"Descripción monumental Casa-palacio mandada construir por Don Benito Jiménez de Cisneros, sobrino del Cardenal Cisneros, en 1537. Posiblemente fue encargada al alarife de la Villa, Miguel de Hita, que utilizó el solar de su antigua casa y el resto de los solares de la manzana que había adquirido, como consta en un documento de la época. Forma parte del conjunto de la Plaza de la Villa. Después de la Guerra Civil Felipe Trigo hizo otra reforma interior. Destacan la escalera con azulejos de Talavera y el Salón de los Tapices. Bibliografía: Arquitectura de Madrid.- Madrid: Fundación COAM, 2003";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=023de35bba51c010VgnVCM2000000c205a0aRCRD";"VILLA";"PLAZA";"V";"4";"";"";"";"C/V CALLE CORDON 1, C/V ROLLO 1, C/V SACRAMENTO 2";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439721";"4474051";"40.41490075227339";"-3.7105039839947347";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20375;"Casa de La Panadería";"Iniciada por Diego Sillero en 1590 para el gremio del pan, será acabada y transformada en 1617 por Gómez de Mora al integrarla en el conjunto de la Plaza Mayor. La planta baja era completamente libre permitiendo el paso entre la calle Mayor y la Plaza. A finales del siglo XVIII  Juan de Villanueva la restauró tras el incendio de la plaza en 1672. Es de destacar el balcón y Escudo Real de la fachada, así como sus pinturas.";"";"";"Metro: Sol (líneas 1, 2, 3).Bus: 3, 50.Renfe: Sol (líneas C3, C4).";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=944de35bba51c010VgnVCM2000000c205a0aRCRD";"MAYOR";"PLAZA";"V";"27";"";"";"";"";"MADRID";"MADRID";"28012";"SOL";"CENTRO";"439983";"4474154";"40.41583855082183";"-3.7074257084323636";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
71807;"Casa de La Villa. Ayuntamiento de Madrid";"";"";"";"Metro: Sol (líneas 1, 2, 3), Ópera (líneas R, 2, 5)Bus: 3, 5, 20, 25, 33, 39, 50, 51, 52, 53, 150";"Descripción monumental  El Ayuntamiento madrileño careció de inmueble propio hasta finalizar el siglo XVI, celebrando sus sesiones en la antigua parroquia de San Salvador, situada en la calle Mayor esquina calle Señores de Luzón.En 1599 se compraron varias casas en la manzana 182, donde se instaló provisionalmente, y que se derribaron en 1620 para construir el actual edificio. Entonces el Consejo pidió licencia al rey para hacer la Casa del Ayuntamiento. En 1629 se aprobó el proyecto de Juan Gómez de Mora, empezando las obras años más tarde.El edificio estuvo planteado con doble función: acoger los servicios municipales y la cárcel de la Villa. El resultado fue un edificio exento con planta compuesta en torno a un patio cuadrado, dejando el vestíbulo y salones principales en las fachadas principales y el resto de las dependencias en las secundarias.Las fachadas en ladrillo, granito y pizarra presentan distintos tratamientos por su diferente función y situación urbana, siguiendo la línea de la arquitectura madrileña del siglo XVII impuesta por Gómez de Mora. La fachada a la plaza de la Villa tiene una distribución simétrica entre torres angulares rematadas con chapitel.  La fachada a la calle Mayor, reformada por Juan de Villanueva siguiendo el diseño de Mateo G&amp;uuml;ill, mantiene las torres angulares y varía el segundo cuerpo, introduciendo en él una loggia de orden dórico como gran mirador sobre la calle, que acentúa los juegos de luz y sombra.A lo largo de los siglos XIX y XX se realizaron ampliaciones y reformas interiores para dar cabida a los nuevos servicios del Ayuntamiento.En la actualidad la sede del Ayuntamiento de Madrid se encuentra en el Palacio de Cibeles. Autores Juan Gómez de Mora: 1629 (P)Juan Gómez de Mora, José de Villarreal, Bartolomé Hurtado, José del Olmo, Manuel del Olmo, Cristóbal de Aguilera y Teodoro Ardemans: 1644-1696 (O)Reforma fachada c/ Mayor: Mateo G&amp;uuml;ill y Juan de Villanueva: 1785-1789 (O)Ampliación: Juan José Sánchez Pescador: 1857-1859 (O)Primera restauración: Lucio Oñoro Domínguez: 1969-1975 (O)Segunda restauración: Joaquín Roldán Pascual: patio de cristales: 1984-1985 (O), salón de plenos: 1985 (O), saletas diversas: 1986 (O) y capilla: 1991 (Co)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=483f68540e41c010VgnVCM2000000c205a0aRCRD";"VILLA";"PLAZA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439711";"4474084";"40.41518829867041";"-3.7106248754622504";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20390;"Casa de Velázquez";"La Casa de Velázquez es, a la vez, un centro de creación artística y un centro de investigación. Esto es lo que constituye su singularidad en el conjunto de las cinco Escuelas Francesas en el Extranjero bajo la tutela del Ministerio de Enseñanza Superior, Investigación e Innovación.Establecimiento público de carácter científico, cultural y profesional, la Casa de Velázquez tiene la misión de desarrollar actividades creadoras e investigaciones relacionadas con las artes, las lenguas, las literaturas y las sociedades de los países ibéricos, iberoamericanos y del Magreb.";"";"";"Bus: 83 , 133, 162.Metro: Ciudad Universitaria (línea 6).";"Descripción monumental: el edificio es un palacete de estilo neoclásico inaugurado en 1928, por encargo del gobierno francés a los arquitectos Chifflot y Lefevre, en un terreno concedido por el Rey Alfonso XIII. Desde su fundación la institución acoge a jóvenes investigadores y artistas emergentes.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a48de35bba51c010VgnVCM2000000c205a0aRCRD";"PAUL GUINARD";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438201";"4477170";"40.441013640676644";"-3.7299866834370903";"914 551 580";"915 497 250";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2064;"Casón del Buen Retiro";"Edificio que forma parte del Museo Nacional del Prado, donde pueden consultarse fondos de la Biblioteca, del Archivo y del Servicio de Documentación de la colección del Museo y de otras fuentes relativas a la historia del arte.";"Mañanas De lunes a jueves, de 9 a 15 horas (Servicio de libros y otros materiales hasta las 14:30 horas)Viernes, de 9 a 14:30 horas (Servicio de libros y otros materiales hasta las 14 h) Tardes Lunes y miércoles, de 15 a 18 horas (Servicio de libros y otros materiales hasta las 17:30 horas) Horario de verano  Desde el 16 de junio al 15 de septiembre, de lunes a viernes, de 9 a 14:30 horas";"";"Metro: Estación del Arte (Atocha) (línea 1)Bus: 19Renfe: AtochaBicimad: Estación 65 (calle Antonio Maura, 15)";"Descripción monumental El Casón o Salón de Baile es el único volumen que permanece del antiguo Palacio del buen Retiro, ejecutado en 1637 con un proyecto de Alonso Carbonel. Aún se conserva la bóveda de cañon con lunetas, pintada al fresco por Lucas Jordán en 1692 con la Alegoría del Toisón de Oro. Su fachada principal, a poniente, arrasada la primitiva en 1886 por un ciclón, es de Velázquez Bosco. La última rehabilitación ha sido realizada por Jaime Torruell.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0443d0b5e71c010VgnVCM1000000b205a0aRCRD";"ALFONSO XII";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441525";"4474078";"40.415263749471535";"-3.689232811717636";"913 302 821";"";"biblioteca@museodelprado.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
