





PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
10367361;"Biblioteca del Defensor del Pueblo";"";"Horario de invierno: 9:30 a 14 y de 16 a 18Horario de verano: 8:30 a 15";"";"Metro: Rubén Darío Bus: 5, 7, 14, 27, 40, 45, 147, 150.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=139ac21d2343c510VgnVCM1000001d4a900aRCRD";"FORTUNY";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441474";"4476076";"40.433268128292234";"-3.690017893133342";"914327900";"";"biblioteca@defensordelpueblo.es";"/contenido/entidadesYorganismos/BibliotecasEspecializadasUniversitarias"; 
6990025;"Biblioteca Digital memoriademadrid";"La Biblioteca Digital memoriademadrid  es un proyecto de difusión de la memoria histórica de la ciudad a través de la digitalización del patrimonio histórico del Ayuntamiento de Madrid, especialmente el custodiado en sus archivos, museos y bibliotecas. Algunos de los documentos que se pueden consultar son: fotografías, periódicos y revistas, tarjetas postales, libros de los siglos XVI al XX, objetos de museos, etc. que nos dan una idea de la evolución de la ciudad y de la vida cultural madrileña.";"De lunes a viernes de 8:30 a 14:30 horas";"";"Metro: Ventura Rodríguez, Plaza de España, San Bernardo y Noviciado Bus: 1 , 2 , 21 , 44 , 74 , 133, Minibús M-2 BICIMAD: Estación 13 (Calle Conde Duque 22)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b85bdc54a823f310VgnVCM1000000b205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439754";"4475499";"40.427938443518215";"-3.710240346719518";"914 800 509";"";"bdigitalmemoria@madrid.es";"/contenido/entidadesYorganismos/BibliotecasEspecializadasUniversitarias"; 
1881;"Biblioteca Histórica Municipal";"El origen de la Biblioteca Histórica Municipal fue la formación de una colección de libros sobre Madrid. Creada como Biblioteca Municipal en 1876 a iniciativa de Ramón de Mesonero Romanos, en 1990 recibe la denominación de Histórica y se constituye en un centro para la investigación. Su principal objetivo es la protección del legado patrimonial bibliográfico y su difusión.Entre sus colecciones especiales están las siguientes: Madrid, Teatro y Música (manuscritos e impresos de los siglos XVII a XIX), Bio-bibliografía (Colección Beltrán), Paremiología, Raros, Veterinaria, Guerra Civil Española (Colección Tomás Borrás), Lope de Vega, Cervantes y Toros.";"Horario: Del 15 de junio al 15 de septiembre: de lunes a viernes de 8:30 horas a 13:45 horasResto del año: de lunes a viernes de 8:30 a 14:30 horas. Tardes: de lunes a jueves hasta las 17 horas, previa cita en el teléfono 915 885 744 o el correo electrónico bibliotecah@madrid.es   Cerrada: festivos y los días 24 y 31 de diciembre.";"Los servicios que se prestan son los siguientes:Préstamo en Sala de investigación.Consulta de la colección de referencia en la Sala de investigación. Petición anticipada de documentos a través del correo: bibliotecah@madrid.es Información bibliográfica por correo postal, correo electrónico y teléfono. Reprografía.  Catálogo en línea  Requisitos: Ser mayor de edad y tener carné de usuario";"Metro: San Bernardo , Ventura Rodríguez , Plaza España, Noviciado Bus: 1 , 2 , 7 , 21 , 44 , 74 , 147 , Circular, Minibús M-2 BICIMAD: Estación 13 (calle Conde Duque 22)";"Directorio:  Dirección Ilda María del Rosario Pérez GarcíaTeléfono: 91 588 57 44Correo electrónico bibliotecah@madrid.es  Negociado Administrativo / Secretaría  Teléfono: 91 5885737 Sección de Información y Referencia Teléfono: 91 4800557Correo electrónico bibliotecah@madrid.es  Sección de Colecciones Especiales Correo electrónico: bibliotecah@madrid.es  Sección de Fondos Generales Correo electrónico bibliotecah@madrid.es";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ccbc3d0b5e71c010VgnVCM1000000b205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"Secretaría: 915885737.";"";"bibliotecah@madrid.es";"/contenido/entidadesYorganismos/BibliotecasEspecializadasUniversitarias"; 
6779450;"Biblioteca Musical Víctor Espinós";"Fundada en 1919 a propuesta de Víctor Espinós como Biblioteca Musical Circulante, es un centro creado para la difusión y fomento de la educación musical y desde sus comienzos tiene un marcado carácter de servicio público, abierto a todo tipo de usuarios. En 1932 se inicia un servicio pionero de préstamo de instrumentos cuyo fin es facilitar el estudio musical.";"General: de lunes a viernes de 8:30 a 21 horas. Horario  de cabinas: de 9:00 a 21 horas.  Verano y San Isidro: del 15 de junio al 15 de septiembre de lunes a viernes de 8:30 a 20 horas. Horario  de cabinas: de 9 a 20 horas. Cerrado festivos y los días 24 y 31 de diciembre.";"Accesible a personas con discapacidad física. Espacios: Sala de consulta y lectura; Cabinas de ensayo; Sala polivalente. Servicios: Préstamo de libros, partituras, multimedia y revistas; Préstamo de instrumentos; Zona WiFi; Información bibliográfica; Formación de usuarios; Reprografía";"Metro: Ventura Rodríguez, Plaza de España, San Bernardo y Noviciado. Bus: 1 , 2 , 7 , 21 , 44 , 74 , 147 , Circular, Minibús M-2 Bicimad: Estación 13. Calle Conde Duque n&amp;ordm;22.";"Directorio:    Dirección:  Inmaculada Seldas FernándezTfno: 91 513 36 81 Adjunto: María José Paredes FernándezTeléfono: 91 480 14 17   Préstamo de Instrumentos Teléfono: 91 588 57 55  Información bibliográfica Teléfono: 91 588 57 51  Gestión económica y administrativa Teléfono: 91 588 57 53Teléfono: 91 480 13 44 Mostrador de préstamo / Cabinas de ensayo Teléfonos: 91 588 57 60 / 91 588 57 39";"1,5,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d482270f58c6c310VgnVCM2000000c205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"91 588 57 60";"";"bibliomusical@madrid.es";"/contenido/entidadesYorganismos/BibliotecasEspecializadasUniversitarias"; 
1744;"Biblioteca Nacional de España";"Fundada por Felipe V en 1712 como Biblioteca Pública de Palacio. En 1836 dejó de ser propiedad de la Corona y pasó a depender del Ministerio de la Gobernación y recibió por primera vez el nombre de Biblioteca Nacional y en 1896 se abrió al público.";"Salas de lectura y servicios: de lunes a viernes, de 9 a 21 horas.Consultar días de cierre.";"";"Metro: Colón, (línea 4), Retiro (Línea 2)Bus: 5, 14, 27, 45, 53, 150, 37, 21, 1, 9, 19, 51, 74Cercanías Renfe: Recoletos (líneas C1, C2, C7, C8  y C10)Bicimad: Estación 94 (Paseo Recoletos, 32-34)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b8d995a8bf5d010VgnVCM2000000c205a0aRCRD";"RECOLETOS";"PASEO";"V";"20";"";"";"";"y 22";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"441395";"4474937";"40.423001908945956";"-3.69084423390357";"915 807 800 (Centralita) / 915 807 823 /  915 807 805 (Información)";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
7611539;"Biblioteca Técnica";"La Biblioteca Técnica es un centro de apoyo al estudio y la investigación, integrada por recursos bibliográficos y documentales relacionados con el gobierno y administración municipal. Es un servicio interno del propio ayuntamiento que tiene como misión facilitar al personal del Ayuntamiento de Madrid y a los investigadores, el asesoramiento y acceso a información jurídica y técnica.";"Horario: De lunes a viernes de 8 a 15 horas";"Servicios: Información y referencia - Atención en sala - Préstamo - Reprografía - Difusión de la información - Investigación - Formación de usuarios";"Metro: Retiro, Banco de España Bus: 1, 2, 9, 10, 14, 15, 19, 20, 27, 37, 45, 51, 52, 74, 146, 202, 203 BICIMAD: Estación 86 (Paseo del Prado 1)";"Acceso restringido para personal del Ayuntamiento de Madrid e investigadores del Derecho Local.Acceso al catálogo en línea (OPAC).";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1e9f9a9236f7410VgnVCM2000000c205a0aRCRD";"MONTALBAN";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441281";"4474416";"40.418291440980205";"-3.69213979278398";"915 888 296";"";"bibliotecnica@madrid.es";"/contenido/entidadesYorganismos/ArchivosCentrosDocumentacion"; 
2047;"Hemeroteca Municipal";"Fundada en 1916, por iniciativa de los periodistas Ricardo Fuente y Antonio Asenjo, custodia prensa proveniente de todo el mundo hasta mediados del siglo XX. A partir de 1966 recoge, casi exclusivamente, la prensa editada en Madrid.Sus fondos abarcan una completísima colección de más de cuatro siglos de publicaciones periódicas. Destacan por su importancia las colecciones de los siglos XVII y XVIII, correspondientes a los primeros momentos de la historia de la prensa española. Abundantes y completas  son las del siglo XIX  y de la Guerra Civil,1936-1939. Son muy valiosos también, los fondos  de prensa antigua hispano- americana, francesa y alemana.";"Lunes a viernes, de 9 a 21 horas (peticiones hasta 20:30 horas)Del 15 de junio al 31 de julio y del 1 al 15 de septiembre: de 9 a 20 horas (peticiones hasta las 19:30 horas)Agosto: lunes a viernes, de 9 a 14 horas (peticiones hasta las 13 horas)Recogida de reprografía: lunes a viernes de 9 a 13 horas.Cerrado festivos y los días 24 y 31 diciembre.";"Los servicios que se prestan son los siguientes:Información general y especializada. Consulta de fondos: colecciones en papel, microfilmadas y digitalizadas Préstamo para exposicionesReproducción de documentosActividades culturales: visitas guiadas; exposiciones propias o en colaboración.PublicacionesServicios en líneaAcceso a hemerotecas digitalesEspacio WifiPara consulta de los fondos es necesario la tarjeta de lector (se expide a mayores de 18 años, presentando D.N.I. o Pasaporte). Atención a personas con discapacidad auditiva. Teléfono: 91 480 06 52Pupitres adaptados para usuarios con movilidad reducida.";"Metro: San Bernardo , Ventura Rodríguez, Plaza de España, Noviciado Bus: 1, 2, 7, 21, 44, 74, 147, Circular, Minibus M-2 Bicimad: Estación 13. Calle Conde Duque n&amp;ordm;22.";"Directorio:   Dirección Inmaculada Zaragoza GarcíaTeléfono: 91 588 57 74Correo: zaragozagi@madrid.es  Secretaría Teléfono: 91 588 57 77 o 91 588 57 74Correo: hemeroteca@madrid.es  Gestión económica y administrativa Teléfono: 91 588 16 12Correo: c arrascocmr@madrid.es  Sección Contemporánea (Publicaciones en curso) Teléfono: 91 588 57 56, 91 480 06 22 y 91 588 57 76 Correo: contemporanea@madrid.es  Sección Histórica Teléfono: 91 480 06 52Correo: antonbmc@madrid.es  Sección Información Teléfono: 91 588 57 72, 91 588 57 75 y  91 513 31 64Correo: infohemeroteca@madrid.es  Difusión Teléfono: 91 480 05 79Correo: concejodml@madrid.es  Servicio de Reprografía Teléfono: 91 588 57 73Correo:nmicrofilm@madrid.es  Recepción Teléfono: 91 588 57 71 y 91 588 57 64";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439759";"4475508";"40.42802889001877";"-3.710182353581842";"91 588 57 71";"";"hemeroteca@madrid.es";"/contenido/entidadesYorganismos/BibliotecasEspecializadasUniversitarias"; 



